height:  7-0 weight:  255 lbs position:  center born:  august 5, 1962, kingston, jamaica college:  georgetown
ap photo more photos       february 17, 2002       fresno, calif. (ap) -- c.j. williams hit a 3-point basket with three seconds left in the game to give boise state a 61-58 win over fresno state saturday.   booker nabors led boise state (10-15, 4-11 western athletic conference) with 16 points including 11 in the final seven minutes as the broncos rallied from a 14-point deficit.   melvin ely scored 21 points to lead fresno state (16-11, 8-6.) boise state's abe jackson, who came into the game averaging 19.3 points, injured his ankle with 9:52 left and the broncos trailing by 12 points.   fresno state ran the lead to 56-42 with seven minutes left but nabors hit two 3-pointers and scored eight points to lead a 13-2 run over the next five minutes.   ely's basket, the first for fresno state in more than five minutes, gave the bulldogs a 58-55 lead. but richard morgan came back with a 3-pointer to tie the game with 1:10 remaining.   boise state got the ball back after a miss by ely and was able to maintain possession until williams' winning basket. williams scored 11 for boise state and jackson had 13 before the injury.   fresno state was without point guard chris sandy for the second straight game as the school was waiting for an ncaa ruling on his eligibility. chris jeffries, who was averaging 17.3 points for fresno, is out for the season with a knee injury.   email this story  - (view most popular)
ap photo more photos       february 17, 2002       eugene, ore. (ap) -- oregon kept pace with the pac-10 leaders by extending its dominance at home.   frederick jones scored 23 points and luke ridnour added 20 as no. 17 oregon beat oregon state 91-62 saturday night and moved into a three-way tie for first place in the conference.   ``we're in control of our own destiny,'' ridnour said. ``we just need to keep winning, especially at home, and stay undefeated. our number one goal is to win the pac-10 and we believe we can do it.''   the ducks (18-7, 10-4 pac-10) improved to 14-0 at mcarthur court and moved into a three-way tie for first-place in the pacific-10 conference with usc and stanford.   ``after watching the other teams in the conference, it was important for us to give oregon state our best effort,'' oregon coach ernie kent said. ``we're in a good place right now. we're certainly well aware of what's at stake.''   philip ricci had 20 points and nine rebounds for oregon state (10-14, 3-11). floyd north iii added 11 points.   the ducks, winners of eight straight against the beavers, defeated oregon state for the 17th time in 18 games. oregon last lost to oregon state at home in 1992.   ``oregon has a good chance to advance deep into the ncaa tournament,'' oregon state coach ritchie mckay said. ``they're as good a team as i've seen in my seven years coaching. they will represent our league well.''   the ducks' 10-4 conference record is their best start since 1975-76. the 29-point victory tied the largest margin of victory by oregon in the series, equaling a 42-13 win on feb. 11, 1921.   oregon state used a 21-10 run to close within 28-25 with 6:10 left in the first half. oregon closed out the first half with a 17-2 run and led 45-27 at the break.   the ducks hit three 3-pointers in the run, which also included an alley-oop dunk by jones.   oregon state scored four of the first six points in the second half, closing with 15 points.   oregon scored 13 consecutive points in a 22-4 run that extended its lead to 69-36 at the 13:17 mark.   with 6:35 remaining, anthony lever hit a 3-pointer to give the ducks an 82-45 lead, their largest lead of the game.   the ducks extended their best home start since 1937-38, when they went 16-0.   email this story  - (view most popular)
ap photo more photos     by luis cabrera associated press writer  february 17, 2002       seattle (ap) -- the seattle supersonics  found plenty of big men capable of filling vin baker 's shoes.   with their starting power forward sidelined with three dislocated toes, the sonics got a season-high 16 points from rookie peja drobnjak and a career-high nine rebounds and four blocked shots from reserve center jerome james  in a 99-79 victory over the boston celtics  on saturday night.   reserve forward art long  added six points and five rebounds in 12 minutes in the fourth quarter for seattle.   ``these guys gave a solid effort,'' sonics coach nate mcmillan said. ``we were out one of our key guys, baker, and they played hard.''   gary payton  led seattle with 19 points, and brent barry  added 17 points, nine rebounds and nine assists. desmond mason  added 15 points for seattle.   sonics forward rashard lewis  was ejected on his own bobblehead doll night after swearing at referee ron olesiak for a no-foul call in the third quarter. he finished with 11 points.   paul pierce  led the celtics with 24 points and 11 rebounds, and antoine walker  added 18 points.   the celtics shot just 12-for-43 (28 percent) in the second half and were held to just 32 points. boston shot 5-for-19 in the fourth quarter.   ``down the stretch, they were taking tough shots, and that's all you can ask,'' barry said. ``i thought we did a good job of just contesting, keeping a hand in their face, and we didn't give up that extra shot.   boston was outrebounded 47-41.   seattle opened the third quarter with a 14-5 run, including 11 from payton, to build a 19-point lead at 71-52 with 3:40 left. the celtics never got closer than eight points the rest of the way.   ``regardless of our shots not falling, we didn't take care of the defensive end,'' pierce said. ``we didn't play any defense tonight.''   seattle had lost five of its previous seven games, including a 92-87 setback to the lakers on thursday in which baker injured the toes on his left foot. he is out indefinitely.   the celtics were coming off a 107-104 victory at portland the previous night, but pierce said they couldn't use road weariness as an excuse.   ``come playoff time, you're going to be in a position where you have to win back-to-back games,'' he said. ``we've got to compete a little better.''   the celtics are in second place in the atlantic division, 4 1/2 games behind new jersey. the sonics are hoping to stay in the playoff hunt while baker is out. they've been without starting center calvin booth  for most of the season because of a sprained right ankle.   the sonics used a 17-9 run, including three long jumpers from desmond mason, to build an 11-point lead, 43-32, with 4:30 left in the second quarter. seattle pushed its lead to 55-47 by halftime.   barry led seattle with 14 first-half points. reserve center jerome james had three blocked shots, five rebounds and eight points on 4-for-5 shooting.   payton was held to just five points on 2-for-8 shooting in the opening half.   pierce led boston with 17 first-half points, while walker was limited to six. notes  baker will have a protective boot removed from his left foot in two weeks and be evaluated by doctors. ... saturday's game was the fourth in a season-high seven-game road trip for the celtics. ... boston will also face the lakers, dallas and houston. ... reserve sonics guard shammond williams  missed the game because of the death of his grandfather. ... boston has a 55-46 lead in the series. ... hall of famer bill russell watched the game from courtsidewith wally walker, president of the sonics.   email this story  - (view most popular)
ap photo more photos       february 17, 2002       honolulu (ap) -- carl english scored 23 points to lead hawaii to a 71-46 victory over san jose state on saturday night.   the win pulled hawaii (21-4, 12-2 western athletic conference) to within a half game of tulsa for the wac lead. it was the lowest scoring game of the season for san jose state (8-18, 3-11).   the rainbow warriors put the game out of reach in the first half by going on a 19-1 run -- with 3-pointers by english, predrag savovic, mindaugas burneika and mike mcintyre -- making it 35-11.   the spartans struggled offensively, shooting 36.2 percent from the field and committing 19 turnovers.   san jose state didn't score a field goal in the final 9:54 of the first half.   mcintyre scored 17 points and savovic added 14 for the warriors. marion thurmon led the spartans with 12 points. he and andre valentine had a team-high five rebounds apiece.   mcintyre's free throws with 7:56 left in the game and his steal and layin with 2:20 to go gave hawaii 30-point leads.   hawaii avenged its 61-58 loss at san jose earlier in the season. it was also the warriors' 10th consecutive victory at home.   the spartans have lost their last three games by an average of 26 points.   email this story  - (view most popular)
ap photo more photos       february 17, 2002       los angeles (ap) -- with sixth man quentin richardson  missing his first game of the season, eric piatkowski  and jeff mcinnis  had to do the work of three guards.   piatkowski played the entire game, scoring a career-high 36 points, and mcinnis added 20 points and a career-high 15 assists in 43 minutes as the los angeles clippers  beat the dallas mavericks  119-110 saturday night.   ``we didn't really talk about it before the game, but you just kind of realized that there weren't a lot of guys out there. so we we're going to do it ourselves and play lots of minutes,'' said piatkowski, who hadn't played more than 40 minutes in a game this season.   ``you've just got to step up. that's part of being a professional. i don't think that most of us could play 48 minutes every single night because you'll get worn down. but there will be nights like this where you're short-handed and you have to play like that.''   the midwest division-leading mavericks, who shot 58 percent from the field and had 11 3-pointers against the clippers on jan. 26, were 42.7 percent from the field as they lost consecutive games for the first time since jan. 3-5.   ``this is two games in a row that we really haven't played that well,'' mavericks leading scorer dirk nowitzki  said. ``they were running on us all night. it we want to win, we have to run both sides of the floor well.''   michael olowokandi  had 15 points and 11 rebounds for the clippers, who beat the nba's highest-scoring team for the second straight time after 12 consecutive losses. los angeles snapped a six-game home losing streak to dallas.   michael finley  led the mavericks with 23 points. juwan howard  scored 19, and dirk nowitzki had 18 points and 10 rebounds. dallas had won its first 18 games when scoring at least 110 points.   ``we're an athletic team, and we can play that brand of basketball,'' piatkowski said. ``if a team would run and gun with us every single night, we'd just love it. for us to get it going, we need to play great defense and we need to get out and run.''   the victory was the clippers' 20th in 29 home games. it's the fastest they've reached 20 home victories since starting 20-8 in 1991-92. last season, they didn't record their 20th home win until april 6.   dallas rallied late in the fourth, reducing an 18-point deficit to 111-100 on a 3-pointer by nowitzki, a dunk by howard and a 15-footer by steve nash . but piatkowski converted three free throws after nash fouled him behind the 3-point line, and darius miles  helped close it out with a layup and two free throws.   the mavericks, who had their franchise-record, eight-game road winning streak broken at portland on wednesday, trailed by 12 at halftime. they got as close as 78-69 on a 3-pointer by nowitzki with eight minutes left in the third.   but the clippers responded with a 14-5 run to build a 92-74 lead with 2 1/2 minutes left in the period. mcinnis beat the shot-clock twice in a 1:51 span during the rally, hitting a running jumper and a 3-pointer.   ``we like to play that fast,'' mcinnis said. ``we just came out with the attitude to run with them, and we were successful.''   richardson, who scored a career-high 31 points against the mavericks on jan. 26 -- but was 0-for-11 thursday against san antonio -- sat out after spraining his left foot during friday's practice.   the clippers overcame an early eight-point deficit and pulled ahead 68-56 by halftime with 23 points from piatkowski -- one fewer than his previous season high.   ``he was amazing. he is a great shooter,'' nowitzki said. ``we know he is a shooter, but we left him open.''   mcinnis helped the clippers build a 58-49 lead with 10 points and nineassists. notes  richardson's injury left mcinnis and miles as the only clippers to play in all 53 games this season. ... the mavericks placed g greg buckner  on the injured list with a strained left calf for the second time in 3 1/2 weeks. they activated c evan eschmeyer , who had been on the injured list since dec. 29 due to a sprained left ankle. ... the clippers and mavericks squared off for the third time in 22 days. they conclude their four-game season series april 4 in los angeles. ... dallas became the third team in the league this season toattempt 1,000 3-pointers, joining boston and orlando.   email this story  - (view most popular)
ap photo more photos       february 17, 2002       citrus hills, fla. (ap) -- a frail ted williams made a brief and emotional surprise visit sunday at a ceremony honoring cal ripken jr. , don mattingly and jason giambi  at the ted williams museum and hitters hall of fame.   the crowd of more than 2,000 buzzed when onlookers spotted a van pull up to the ceremony tent. williams was lowered to the ground in his wheelchair and rolled to the podium, where he was greeted by a thunderous ovation.   ``there he is, ladies and gentleman,'' said former los angeles dodgers  manager tommy lasorda, the master of ceremonies. ``the greatest hitter that god ever put on earth, ted williams!''   his son, john henry williams, spoke for the 83-year-old boston red sox  hall of famer. the younger williams told the audience how he, his sister claudia and their famous father have persevered through the debilitating ailments the elder williams has battled in recent years, including strokes, congestive heart failure and kidney failure.   john henry williams said he and his sister have been buoyed by their father's emotional strength.   ``dad, we love you.''   a teary-eyed williams then left the stage. shouted one fan: ``you're the man, ted!'' williams raised his right hand and slowly saluted the cheering crowd as he was raised into the van.   williams missed last year's eighth annual induction ceremony, the first and only time he has been absent from the event that bears his name.   sunday's ninth annual induction ceremony saw five players admitted to the hitters hall of fame: former boston red sox outfielder dwight evans; the late new york yankees  home run great roger maris, who was represented by his family; st. louis cardinals ' 10-time all-star enos slaughter; ripken, the recently retired orioles star who played in a record 2,632 consecutive games; and mattingly, the former yankees first baseman.   ``there's nothing else that makes you feel any prouder than that ted williams thinks you can hit,'' mattingly said.   giambi, the former oakland a's first baseman who signed a seven-year, $120-million contract with the yankees in the offseason, was honored as al hitter of the year.   two pitchers, virgil trucks and two-time american league cy young award winner gaylord perry, were chosen for the wall of great achievement. also honored was former detroit star al kaline.   honorees who did not attend sunday included san francisco giants  slugger barry bonds , the national league hitter of the year; new york yankees shortstop derek jeter , who won the splendid splinter award; yankees infielder alfonso soriano , who won the museum's al rookie of the year award; and cardinals slugger albert pujols , who won nl rookie of the year honors.   email this story  - (view most popular)
ap photo more photos     by larry lage ap sports writer  february 18, 2002       ann arbor, mich. (ap) -- the indiana hoosiers' formula for success is no secret. big ten opponents just can't seem to do much about indiana's defense.   jarrad odle, jeff newton and kyle hornsby scored 17 points each sunday as no. 22 indiana beat michigan 75-55 to pull into a first-place tie in the big ten with ohio state.   indiana limited the wolverines to 37.5 percent shooting and 55 points, nearly identical to its averages in its previous eight conference wins. the hoosiers won those games by an average of 18.5 points and beat michigan by 20.   ``we don't put any pressure on ourselves offensively because we know we'll score,'' newton said. ``if we make stops, we're successful.''   the hoosiers (17-8, 9-3), seeking their first big ten championship since 1993, play host to the buckeyes on wednesday before traveling to michigan state and illinois in a three-day span.   ``we have a tough road ahead,'' indiana coach mike davis said.   newton said the hoosiers have big plans for their remaining regular-season schedule, which concludes at home march 2 against northwestern.   ``we want to win out, that's all we're thinking about,'' newton said. ``as long as we take care of our end, we'll win the big ten title. ... every game right now is a must-win game for us.''   indiana was able to produce plenty of offense although jared jeffries -- the leading scorer in the conference -- was hobbled with a sprained right ankle.   hornsby, whose point total was a career high, tied keith smart's school record by making all five of his 3-point attempts. newton tied his career high, and odle score more than he ever has in a big ten game.   ``we spread things around and do what we have to do to win,'' hornsby said. ``different guys hit shots at crucial times, and we were able to stop them on the other end.''   chris young led the wolverines (10-14, 5-8) with 18 points. bernard robinson scored 11, and leon jones added 10. lavell blanchard scored eight on 3-of-13 shooting for michigan, which has lost three straight and four of five.   ``they put a lot of pressure on you offensively because they are going to score,'' michigan coach tommy amaker said.   jeffries returned to the lineup after being kept out of wednesday's loss to wisconsin. jeffries, who scored four points in 18 minutes, was able to ease back into action because of the offense produced by odle, newton and hornsby.   ``it's sore, but i was glad to get out there and play a little,'' jeffries said.   after trailing by 16, the wolverines pulled within nine midway through the second half. then jeffries came back in the game to spark an 11-2 run, which put indiana ahead 60-42.   ``i was going to sit him out,'' davis said of jeffries. ``but he wanted to play when they cut the lead and he went in on his own.''   the hoosiers are 7-1 following losses this season.   indiana took control midway through the first half by holding michigan scoreless for 7:08. the hoosiers led 38-27 at halftime and didn't let michigan get closer than nine in the second half.   ``i thought we weren't as tough as we needed to be at crucial times,'' amaker said, ``to make a run and make it interesting.''   indiana senior dane fife, whose father and older brother played at michigan, scored eight points after scoring no more than six previously against the wolverines.   email this story  - (view most popular)
ap photo more photos       february 17, 2002       chapel hill, n.c. (ap) -- adam boone scored a career-high 28 points and north carolina ended a five-game losing streak as the tar heels beat florida state 95-85 on sunday.   north carolina (7-16, 3-10 atlantic coast conference) shot 54 percent and scored on 14 of its final 15 possessions. the tar heels shot 16-of-24 and had just five turnovers in the second half.   florida state (10-13, 3-9), coming off a one-week layoff, lost its sixth straight.   kris lang had 21 points for north carolina and jason capel added 20 points and eight rebounds. melvin scott made all five of his shots and scored 13 points.   monte cummings, who entered the game with a 1-for-13 slump, was 11-of-16 and had 28 points for florida state. antwuan dixon added 14 points, while michael joiner, nigel dixon and delvon arrington had 12 each.   florida state shot 54 percent, but 19 turnovers.   boone, who was 4-for-11 from 3-point range in his previous five games, was 6-of-9 against florida state. he also had six assists and just one turnover.   the tar heels were 10-for-20 from 3-point range.   north carolina went up 25-17 after a short jumper by brian bersticker with 9:17 left in the first half, but florida state followed with a 13-3 run. the seminoles pushed the lead to 43-36 on a 3-pointer by arrington with 1:20 left for their biggest lead of the game.   email this story  - (view most popular)
ap photo more photos     by tom canavan ap sports writer  february 18, 2002       east rutherford, n.j. (ap) -- kenyon martin  never knew playing hurt could be so much fun.   the sore-armed martin capped a game-breaking third quarter with a highlight film dunk after an off-the-backboard pass from kidd as the new jersey nets  rolled to a 98-77 victory over the denver nuggets  on sunday.   in a game that was rarely close, kidd and martin provided the only real entertainment in the closing seconds of the third quarter.   lucious harris  made a steal in the nuggets' offensive end and started a 4-on-2 fastbreak. after crossing halfcourt, harris gave the ball to kidd.   instead of going for a layup, kidd threw the ball high off the backboard. trailing the play, martin grabbed the pass off the glass and slammed it home, bringing the crowd to its feet.   ``every time he has the ball, i'm holding my breath and saying, 'give it to me, give it to me,''' martin said. ``it was a pretty impressive dunk. i knew he had eyes in the back of his head before he got here.''   the basket was the last martin would get in the game. his playing status was in doubt until less than an hour before game time because of a bruised right forearm.   the second-year forward was hurt on tuesday against atlanta, and he has been struggling since.   ``i'm still in pain, but i'm trying to play through it,'' said martin, who had nine of his 15 points in the third quarter. ``i think my presence made a difference.''   martin wasn't the only one playing hurt. center todd macculloch , another game-time decision, scored 10 of his 14 points in the third quarter.   ``todd had a great game in his limited minutes,'' nets coach byron scott said. ``he was hopping around out there, but gave us a good effort.''   keith van horn  added 17 points and 12 rebounds in 26 minutes, and kidd had 11 points, 10 assists, eight rebounds and a technical foul for arguing a non-call by referee bill spooner early in the fourth quarter.   six nets scored in double figures. the win marked the seventh time this season the eastern conference leaders have beaten a team that beat them earlier this season. denver beat new jersey in overtime on nov. 25.   reserves tariq abdul-wahad  and voshon lenard  scored 14 points apiece for denver, which had a two-game winning streak snapped.   nuggets leading scorer nick van exel  missed his third straight game with an inflamed left elbow.   the nuggets shot 37.3 percent from the field and had just 13 field goals in the second half.   ``you're going to have games like this,'' said nuggets center raef lafrentz , who sprained his right ankle early and was limited to six points in 20 minutes. ``you're going to have games where you can do no wrong and games where you can't get anything going.''   new jersey, which never trailed, led by as many as 27 points in the finalquarter. notes  van exel had 30 points in denver's overtime win against new jersey on nov. 19. ... kidd's technical was his second of the season. the other was against utah here on dec. 22. ... denver is 5-30 in games it has given up 94 or more points. ... lafrentz led the nuggets in scoring in six of their previous seven, including a season-high 30 in a win over minnesota on friday. ... denver is 5-18 on the road. it won three of four before meeting new jersey, which is20-6 at home.   email this story  - (view most popular)
ap photo more photos     by r.b. fallstrom ap sports writer  february 17, 2002       columbia, mo. (ap) -- t.j. ford had 18 points, 12 assists and a career-best five steals as texas took control early and hung on in the final minute for a 72-70 victory over missouri on sunday.   ford, a freshman, exceeded his nation-leading average of 8.65 assists per game in helping the longhorns (17-8, 8-4 big 12) hand missouri only its second loss at home. he was 8-for-9 at the free throw line and clinched it for texas, hitting two free throws with 5.1 seconds left that made it 72-69.   ford is attempting to become the first freshman to lead the country in assists and has a school-record 13 double-figure assist games.   deginald erskin added a career-best 18 points, including four first-half dunks, and brian boddicker had 11 points as texas beat missouri (18-8, 7-5) for the third straight time. the teams entered the game tied for third place in the big 12.   texas led by as many as 12 points in the first half, and by 11 with 8:58 remaining. missouri cut the gap to one with a 15-5 run, getting nine points from rickey paulding to make it 66-65 with 3:54 left.   but missouri, which committed a season-worst 22 turnovers, missed several golden opportunities to go ahead in the final seconds. paulding, a 77-percent free throw shooter, missed a pair of free throws with 10.2 seconds to go and missouri down by a point. missouri got the ball back after brandon mouton was called for traveling on a wild scramble for the ball on the ensuing inbounds, but paulding stepped out of bounds after taking a pass from kareem rush.   rush also missed three shots, all with missouri trailing by one, in the final 1:08.   rush led missouri with 16 points, but was only 4-for-19. he had a season-best 30 points at nebraska on wednesday. paulding had 16 points.   missouri is 12-2 in the hearnes center. the other loss was 83-65 to then no. 15 iowa on dec. 15.   ford had eight assists and three steals in the first half alone, helping texas take a 39-29 lead. he also had four points in a 9-0 run late in the half that gave the longhorns a 12-point advantage, their biggest of the half.   missouri shot only 32 percent in the first half and had 14 turnovers -- its season average.   email this story  - (view most popular)
ap photo more photos     by dan gelston associated press writer  february 18, 2002       indianapolis (ap) -- jalen rose  was able to do to philadelphia what reggie miller  and derrick coleman  couldn't do against each other -- deliver a knockout punch.   rose scored 11 points in a 15-0 fourth-quarter run and finished with 17 as the indiana pacers  beat the philadelphia 76ers  86-76 sunday.   rose, the subject of trade rumors, went 4-for-6 in the fourth quarter to help the pacers pull away from a 68-68 tie. the sixers missed 14 straight shots and went scoreless for 6:17 during indiana's run.   the 76ers played the fourth without their two leading scorers. allen iverson  sat out the entire game with a sprained right toe, and coleman was ejected midway through the third quarter after getting into a shoving match with indiana's miller, who was also tossed.   after a basket by dikembe mutombo , coleman pushed miller in the low post. the two exchanged words and bumped chests on the next possession. coleman then put his hands around miller's neck.   miller pushed him off, then threw a punch at coleman that missed. coleman attempted to follow miller into the locker room, but was stopped by security.   both players face possible suspensions. afterward, coleman waved off reporters.   ``i've got nothing to talk about, so keep moving,'' he said.   pacers forward jeff foster  grabbed coleman to keep the fight from escalating. he said the 6-foot-10, 270-pound coleman had a decided advantage against the 6-7, 195 miller.   ``it didn't look like a fair fight,'' foster said.   jermaine o'neal , who had 15 points and 13 rebounds for indiana, said it couldn't afford to lose miller for friday's game against cleveland.   ``if he's suspended, that may be another big blow to the team,'' o'neal said.   with miller out of the lineup, the pacers turned to rose in the fourth. rose, who reiterated his desire to remain with indiana, said the sixers were worn down without iverson and coleman.   ``when they lose those guys, eventually they're going to have a hard time scoring,'' he said. ``fortunately, i was able to get involved in the action. when i got the opportunity to knock down shots in the fourth, i did.''   jonathan bender  scored 13 points, and foster had 13 points and 12 rebounds for the pacers, who snapped a four-game losing streak.   the pacers led by seven at the time of the ejections and pushed the lead to 59-49, but the 76ers closed to 64-62 at the end of three quarters.   philadelphia tied the game three times in the opening minutes of the fourth quarter but didn't take the lead.   ``not having allen, not having derrick, hurt,'' coach larry brown said. ``derrick commanded double teams and got the ball down low. when you're trying to get everything from the outside, it can be a problem.''   mutombo and eric snow  led philadelphia with 13 points each. matt harping had11 points and 10 rebounds. notes  miller moved past clyde drexler into 18th place on the nba's career scoring list. miller scored nine points before he was ejected to reach 22,200. ... derrick mckey , who played eight years with indiana before he was released in training camp, was scoreless in 20 minutes. mckey said he had no mixed emotions about playing the pacers. ... the 76ers were without g raja bell , who traveled to florida to be with his sister, tombi bell. bell's fiancee was miami university linebacker chris campbell, who was killed in an auto accidentsaturday. ... aaron mckie  started in iverson's place.   email this story  - (view most popular)
ap photo more photos       february 18, 2002       charlotte, n.c. (ap) -- shane battier  still rules the state of north carolina.   battier scored 10 of his 17 points in the fourth quarter to lead the memphis grizzlies  to a 92-78 win over the charlotte hornets  on sunday, in his first trip to the state since leading duke to last season's national championship.   ``i heard the cheers and i appreciate all that came out to support me,'' battier said. ``i consider carolina my second home and a special place.''   the grizzlies snapped an eight-game road losing streak despite blowing an 18-point lead and trailing by five points entering the fourth quarter.   battier and jason williams  combined for 12 points in a 22-7 run to start the fourth. williams also had 17 points in his return after missing eight games with ingrown toenails.   memphis outscored charlotte 32-13 in the final period in winning for only the third time in 16 games.   ``it's a big win for us,'' williams said. ``we just have to outwork teams. our defense won the game for us at the end.''   the hornets shot 4-of-15 in the fourth quarter and 33 percent for the game.   ``we had our chances but we didn't have enough energy, enough oomph,'' hornets coach paul silas said.   lee nailon  had 17 points and elden campbell  added 17 points and 11 rebounds for the hornets, who failed to move above .500 for the first time since they were 2-1.   ``this has happened to us before when we were close to getting over the hump. i don't know how to explain it,'' hornets forward p.j. brown  said.   battier's 3-pointer with 6:25 left put memphis up 76-72. williams then hit back-to-back jumpers and stromile swift 's bucket in the paint with 4:36 left extended the grizzlies to 82-72.   battier twisted his ankle in the second half, but x-rays after the game proved negative and he said he would practice monday.   the hornets, fresh off posting more than 100 points in back-to-back games, missed 21 of 24 shots in the first quarter in scoring a season-low 12 points.   memphis went up 34-16 early in the second period on williams' steal and layup before the hornets rallied. charlotte closed the half on an 8-2 run to trail 46-40 at halftime, despite 0-of-6 shooting by baron davis .   davis missed his first eight shots before making two three-point plays and a dunk in charlotte's 19-5 run to start the second half for its first lead. but the hornets and davis fizzled.   davis finished with 14 points and 10 assists, but he was just 4-of-20 from the field and committed five turnovers.   ``i told the guys that we have to see what we're made of,'' silas said as his team prepares to face milwaukee, toronto and the los angeles lakers  thisweek. ``that's why it's called the nba -- no boys allowed.'' notes  silas said he will probably play jamal mashburn  for about half the game at milwaukee when he returns from an abdominal injury monday. ... injured hornets g david wesley  will wear a protective boot on his left foot for at least another six days. he still hopes to return early next month. ... before the game, battier signed autographs and posed for a picture with two 15-year-old girls who wore t-shirts that read, ``battier's babe.'' ...battier's younger brother, jeremy, a sophomore at duke, attended the game.   email this story  - (view most popular)
ap photo more photos anthony mason  made both of his free throws with 8 seconds remaining to seal it.   davis had 17 rebounds and 12 points, and keon clark  added 19 points for the raptors.  williams had 13 points as toronto led 46-45 at halftime. notes  williams recorded back-to-back 20-point games for the first time in his career. ... toronto has lost six straight to milwaukee. ... carter will miss at least two more games with a strained quadriceps. ... toronto outscored milwaukee 36-8 in the paint in the first half. ... davis, guarded by mason,went 3-for-15 from the field.   email this story  - (view most popular)
ap photo more photos       february 18, 2002       lutz, fla. (ap) -- doug tewell  avoided disaster on the 12th and 18th holes and outlasted senior superstars hale irwin  and bruce fleisher  to win for the fifth time on the senior pga tour.   tewell shot a 2-under-par 69 sunday and finished at 10-under 203 to win the verizon classic by one shot.   irwin closed with four consecutive pars to finish at 9-under 204. fleisher trailed by one after tewell bogeyed no. 18, but fleisher also hit his second shot into the water on the hole and made double-bogey 6. his 4-over 75 tied him for third with dave stockton  at 206.   tewell, who started the final round three shots behind fleisher, made birdie putts on the fifth and sixth and took a one-shot lead over tom kite  by two-putting from 40 feet for birdie on the par-5 seventh.   tewell maintained the one-shot lead with an 18-foot putt from the fringe after hitting into the water on the par-5 12th.   ``that putt was huge,'' said tewell, who won $225,000. ``to knock it in from off the green, i could have knocked that thing 6 or 7 feet by the hole coming off that hill.''   tewell's bogeys at 16 and 18 were only his second and third of the tournament.   ``it wasn't a textbook finishing round, but under the circumstances, this course can be tough coming down the stretch,'' tewell said. ``i feel very fortunate.''   tewell was the only player in the field to shoot three rounds in the 60s.   kite started the round one shot behind fleisher, then hit into the water at nos. 12 and 14 and double-bogeyed each hole. he finished at 6-under 207.   fleisher hit a 3-iron from 195 yards in his approach on no. 18. it went right before catching the water.   ``pretty ugly, pretty ugly,'' fleisher said. ``i never felt comfortable all day. ... i hit the ball very poorly. i've got no excuses.''   irwin had six birdies, including a 30-foot pitch from just off the green on the par-4 fifth.   tewell picking up 225 points with the win on the 6,783-yard course at the tournament players club of tampa bay. he moved into fourth place in the charles schwab cup race, behind kite with 388 points, john jacobs  with 372 and irwin with 357.   the season-long race culminates with the winner receiving a tax-deferred $1 million annuity.   email this story  - (view most popular)
ap photo more photos       february 18, 2002       toronto (ap) -- sam cassell 's injured toe didn't hurt his effectiveness against the toronto raptors .   but he might be selective about future games he plays in so he's ready for the playoffs.   ``i'd rather take care of it now,'' said cassell, who missed two games with a sprained left big toe before scoring 20 points in the milwaukee bucks ' 91-86 victory over the toronto raptors on sunday.   ``this is not a joke,'' he said. ``this is probably the worst i've felt as a professional basketball player. it's painful every step you take. coach says, 'you can take the pain!' but not this kind of pain.''   cassell, who scored eight points in the fourth quarter, said he would need 20 days to heal.   ``we have a game (monday) and there is a big possibility i might miss it,'' he said. ``this is the worst injury because there is nothing you can do it for it. you can tape it, you can treat it. i never knew the big toe meant so much.''   ray allen  also had 20 points, michael redd  16 and tim thomas  15 for the bucks, who lost eight of their previous 10.   alvin williams  scored 24 points, but was 3-of-4 from the foul line late for the raptors, who have lost four straight since the all-star break.   vince carter , hakeem olajuwon , jerome williams  and dell curry  missed the game with injuries.   ``we missed foul shots, and with a lot of people out, we can't afford to do that,'' williams said.   williams made three jumpers, and little-used center mamadou n'diaye  sank five three throws as toronto went on a 13-2 run in the third quarter to take an 11-point lead.   milwaukee countered with a 19-6 run, including cassell's tying 3-pointer with 6:53 left.   cassell's 3-pointer with 3:29 left gave milwaukee a two-point lead.   ``it took a whole lot for me to get through,'' cassell said. ``i don't have the ability to plant my left foot and basically do anything off it. most of my shots were catching and shooting.''   after toronto's antonio davis  tied it with two free throws, n'diaye grabbed an offensive rebound and converted a 3-point play.   thomas followed with a 3-pointer, and cassell made two free throws with 1:43 remaining to give the bucks the lead again.   williams tied it with a jumper, but allen followed with a jumper with 33.8 seconds left to give the bucks the lead for good.   williams failed to tie it by missing a free throw with 23 seconds left. redd then made both of his to give milwaukee an 89-86 lead with 18.4 seconds left, and williams missed two free throws with 8.4 seconds remaining.   ``we really have to play near perfect basketball when you have so many injuries,'' toronto coach lenny wilkens said.   ap photo
